ID,InvoiceNo,InvoiceDate,ID_1,ExtendedPrice
A00000034,291433,7/24/2018,BIOVITAMINS,48.75
A00000034,291433,7/24/2018,25HOURSUPERSTRONG,13
A00000034,291433,7/24/2018,VITASHINEHS-8.45,26
A00000035,291026,7/9/2018,K-VITASHINECOMBO,46.8
A00000035,291026,7/9/2018,VITASHINESHP-32,35.1
A00000035,291026,7/9/2018,CASABLANCASHP-32,35.75
A00000035,291026,7/9/2018,MESSAGE2,0
A00000035,291026,7/9/2018,,0
A00000035,291026,7/9/2018,PUMP-LTR           *,0
A00000035,291026,7/9/2018,FRESHHAIRDRYSHP,26
A00000035,291026,7/9/2018,VITASHINECOND-32,35.1
A00000035,291026,7/9/2018,MESSAGE1,0
W00080990,291300,7/18/2018,BIOELEVENFLUID,29.85
W00080990,291300,7/18/2018,BIOFOAMFIX,34
W00080990,291300,7/18/2018,BLSAND,0
W00080990,291300,7/18/2018,BSCON-32,0
W00080990,291300,7/18/2018,BSHS-10,30.75
W00080990,291300,7/18/2018,BSKIWI-34,15.95
W00080990,291300,7/18/2018,BVS-5R,8
W00080990,291300,7/18/2018,BVS-7R,8
W00080990,291300,7/18/2018,BVS-CVBTONER,8
W00080990,291300,7/18/2018,BVS-CVTONER,8
W00080990,291300,7/18/2018,DEV10-32,16.75
W00080990,291300,7/18/2018,DEV20-32,0
W00080990,291300,7/18/2018,DEV30-32,18.5
W00080990,291300,7/18/2018,EPA-10,11
W00080990,291300,7/18/2018,EPA-32,13.5
W00080990,291300,7/18/2018,JABIOMINERALS-10,49
W00080990,291300,7/18/2018,JCH-3N,20.5
W00080990,291300,7/18/2018,JCH-6N,20.5
W00080990,291300,7/18/2018,JTC-5N,20.5
W00080990,291300,7/18/2018,JTC-6N,20.5
W00080990,291300,7/18/2018,JTC-C3,20.5
W00080990,291300,7/18/2018,KSCON-34,18.95
W00080990,291300,7/18/2018,MGEL-8,33.75
W00080990,291300,7/18/2018,PLAY GUM,0
W00080990,291300,7/18/2018,PROMO F,47.9
W00080990,291300,7/18/2018,PURECOND-10,22.8
W00080990,291300,7/18/2018,PURESHAMP-10,7.95
W00080990,291300,7/18/2018,ROOTB PLUS,29.85
W00080990,291300,7/18/2018,TEATREE-8,7.25
W00098971,291616,7/27/2018,DEV10-32,16.75
W00098971,291616,7/27/2018,DEV20-32,16.75
W00098971,291616,7/27/2018,EYHS-10,53.7
W00098971,291616,7/27/2018,FLASH,23.95
W00098971,291616,7/27/2018,JTC-4N,41
W00098971,291616,7/27/2018,JTC-5N,20.5
W00098971,291616,7/27/2018,JTC-6N,20.5
W00118126,291139,7/12/2018,ELEVATE7BLEACH,95.8
W00153622,290857,7/2/2018,CEA-32,15.95
W00153622,290857,7/2/2018,JTC-C4,20.5
W00283565,291301,7/18/2018,BSHSHUMID-10,31.5
W00283565,291301,7/18/2018,CIT-10,15.9
W00283565,291301,7/18/2018,EYHS-10,53.7
W00283565,291301,7/18/2018,EYHS-2,7
W00283565,291301,7/18/2018,EYHS-32,47
W00283565,291301,7/18/2018,FIT SPRAY-2,21
W00283565,291301,7/18/2018,FRESHHAIR-10,39
W00283565,291301,7/18/2018,FRESHHAIR-32,33.9
W00283565,291301,7/18/2018,FRESHHAIRDRYSHP,19
W00283565,291301,7/18/2018,MEDA-8,7.5
W00283565,291301,7/18/2018,ROOTB PLUS,99.5
W00283565,291301,7/18/2018,ROOTBOOST,49.75
W00283565,291301,7/18/2018,SHINE SPRAY,9
W00283565,291301,7/18/2018,VOLUMIZERHAIRBOOST,28.5
W00308559,290880,7/3/2018,4 N CASTANO,9.99
W00308559,290880,7/3/2018,5 N CASTANO,9.99
W00308559,290880,7/3/2018,900BIONDOULTRACHIARO,9.99
W00308559,290880,7/3/2018,901BIONDOULTRACENERE,9.99
W00308559,290880,7/3/2018,BSHS-10,30.75
W00308559,290880,7/3/2018,DEV10-32,16.75
W00308559,290880,7/3/2018,JAFACESWHITETEA,22
W00324499,291143,7/12/2018,DEV20-32,33.5
W00324499,291143,7/12/2018,JABIOMINERALS-10,49
W00324499,291143,7/12/2018,JPOWERBLONDBLUE,24.95
W00324499,291143,7/12/2018,MESSAGE3,0
W00333596,290989,7/6/2018,,0
W00333596,290989,7/6/2018,,0
W00333596,290989,7/6/2018,4 N CASTANO,19.98
W00333596,290989,7/6/2018,4 R-4/4,9.99
W00333596,290989,7/6/2018,6 C BIONDO,9.99
W00333596,290989,7/6/2018,6 N-6/0 BIONDO,29.97
W00333596,290989,7/6/2018,6 R BIONDO,9.99
W00333596,290989,7/6/2018,7 N-7/0 BIONDO,19.98
W00333596,290989,7/6/2018,8 C BIONDO,9.99
W00333596,290989,7/6/2018,8 N BIONDO,9.99
W00333596,290989,7/6/2018,BLSAND,23.95
W00333596,290989,7/6/2018,BVS-4X,8
W00333596,290989,7/6/2018,BVS-5N,8
W00333596,290989,7/6/2018,BVS-6X,8
W00333596,290989,7/6/2018,BVS-7A,8
W00333596,290989,7/6/2018,BVS-7N,8
W00333596,290989,7/6/2018,BVS-7X,8
W00333596,290989,7/6/2018,BVS-8N,8
W00333596,290989,7/6/2018,BVS-9N,8
W00333596,290989,7/6/2018,DURAGL-16,18.95
W00333596,290989,7/6/2018,EYHS-10,26.85
W00333596,290989,7/6/2018,EYHS-32,23.5
W00342509,291627,7/30/2018,BLSAND,0
W00342509,291627,7/30/2018,BVS-5N,8
W00342509,291627,7/30/2018,BVS-6G,8
W00342509,291627,7/30/2018,BVS-6X,8
W00342509,291627,7/30/2018,DEV20-32,0
W00342509,291627,7/30/2018,GENTLE-32,16.75
W00342509,291627,7/30/2018,PROMO F,47.9
W00348405,291769,7/29/2018,BSHSHUMID-10,0
W00348405,291769,7/29/2018,CATALOGPROF2017,0
W00348405,291769,7/29/2018,CATALOGRETAIL2017,0
W00348405,291769,7/29/2018,DEV20-32,33.5
W00348405,291769,7/29/2018,JABIOMINERALS-10,24.5
W00348405,291769,7/29/2018,MGEL-8,40.5
W00348405,291769,7/29/2018,PAVF-7.5,69
W00348405,291769,7/29/2018,PROMO F,52.5
W00368955,291142,7/12/2018,5 N CASTANO,19.98
W00368955,291142,7/12/2018,BVS-4N,8
W00368955,291142,7/12/2018,BVS-6A,8
W00368955,291142,7/12/2018,BVS-6N,24
W00368955,291142,7/12/2018,BVS-7N,40
W00368955,291142,7/12/2018,BVS-8A,8
W00368955,291142,7/12/2018,BVS-8N,40
W00368955,291142,7/12/2018,FOILPOPUP500   *,14.95
W00368955,291142,7/12/2018,MESSAGE3,0
W00368955,291142,7/12/2018,SMOOTHIECOND-10,15
W00368955,291142,7/12/2018,SMOOTHIESUPERSTRT-10,9.5
W00368955,291142,7/12/2018,VITASHINECOND-32,25.95
W00368955,291142,7/12/2018,VITASHINESHP-32,25.95
W00368955,291599,7/27/2018,3 N CASTANO,9.99
W00368955,291599,7/27/2018,4 N CASTANO,19.98
W00368955,291599,7/27/2018,5 N CASTANO,9.99
W00368955,291599,7/27/2018,6 N-6/0 BIONDO,19.98
W00368955,291599,7/27/2018,7 C BIONDO,9.99
W00368955,291599,7/27/2018,7 N-7/0 BIONDO,19.98
W00368955,291599,7/27/2018,8 C BIONDO,9.99
W00368955,291599,7/27/2018,8 N BIONDO,19.98
W00368955,291599,7/27/2018,9 C BIOND,9.99
W00368955,291599,7/27/2018,BVS-10A,8
W00368955,291599,7/27/2018,BVS-3N,16
W00368955,291599,7/27/2018,BVS-4N,16
W00368955,291599,7/27/2018,BVS-5M,8
W00368955,291599,7/27/2018,BVS-5N,32
W00368955,291599,7/27/2018,BVS-6N,16
W00368955,291599,7/27/2018,BVS-7G,8
W00368955,291599,7/27/2018,BVS-7N,32
W00368955,291599,7/27/2018,BVS-8A,8
W00368955,291599,7/27/2018,BVS-8N,8
W00368955,291599,7/27/2018,BVS-9A,16
W00368955,291599,7/27/2018,BVS-9N,8
W00368955,291599,7/27/2018,CIT-32,20.95
W00380892,291526,7/26/2018,BIOMINOILLEAVEIN-9,29.85
W00380892,291526,7/26/2018,FIT SPRAY-10,24.75
W00380892,291526,7/26/2018,JTC-1N,0
W00380892,291526,7/26/2018,JTC-2N,41
W00380892,291526,7/26/2018,JTC-5N,41
W00380892,291526,7/26/2018,JTC-8N,20.5
W00380892,291526,7/26/2018,TPC-10,18
W00385819,290985,7/6/2018,BVS-5N,8
W00385819,290985,7/6/2018,COMBK-10,8.25
W00385819,290985,7/6/2018,COMBK-32,23.5
W00385819,290985,7/6/2018,JABIOMINERALS-3,17.9
W00385819,290985,7/6/2018,MESSAGE5,0
W00385819,290985,7/6/2018,PUMP-LTR           *,1.75
W00385819,291429,7/24/2018,CIT-32,41.9
W00385819,291429,7/24/2018,CURLALICIOUSFOAM-8,8.5
W00385819,291429,7/24/2018,GIZER-10,7
W00389486,291274,7/18/2018,JTC-6N,20.5
W00389486,291274,7/18/2018,NHPERM-G,162
W00402400,291248,7/17/2018,BSHSHUMID-10,0
W00402400,291248,7/17/2018,BVS-3N,8
W00402400,291248,7/17/2018,BVS-4N,16
W00402400,291248,7/17/2018,BVS-8X,8
W00402400,291248,7/17/2018,BVS-ULAB,16
W00402400,291248,7/17/2018,CHLCON-10,0
W00402400,291248,7/17/2018,CHLSH-10,0
W00402400,291248,7/17/2018,CHLSH-10,0
