ID,InvoiceNo,InvoiceDate,ID_1,ExtendedPrice
A00000010,296737,12/21/2018,BIOFORMCURLYCHAOS,0
A00000010,296737,12/21/2018,SHAVE-8,0
A00000010,296737,12/21/2018,MBEARDOIL-1,0
A00000010,296737,12/21/2018,,0
A00000010,296737,12/21/2018,,0
A00000019,296583,12/18/2018,MEDA-32,34.3
A00000019,296419,12/11/2018,PROMO F,39.2
A00000019,296419,12/11/2018,VITASHINESHP-8,0
A00000019,296419,12/11/2018,VITASHINECOND-8,0
A00000019,296419,12/11/2018,MEDA-32,34.3
A00000028,296064,12/4/2018,EYHS-2,4.55
A00000028,296064,12/4/2018,SMOOTHIEKERASHINE-4,9.75
A00000028,296064,12/4/2018,SMOOTHIE-4,11.05
A00000028,296064,12/4/2018,BIOCOMPINSTREPAIR,13.65
A00000028,296064,12/4/2018,BIOCOMPRESTSPRAY,13.65
A00000028,296064,12/4/2018,BIOCOMPHYDCOND-250,12.35
A00000028,296064,12/4/2018,MAP-7,13
A00000028,296064,12/4/2018,BIOVITATINCOND-10,12.35
A00000028,296064,12/4/2018,BIOVITATINSHP-10,12.35
A00000028,296064,12/4/2018,BIOCOMPNOURSHP-250,11.7
W00153622,296824,12/27/2018,,0
W00153622,296824,12/27/2018,COMBK-10,0
W00153622,296824,12/27/2018,DEV10-32,0
W00153622,296824,12/27/2018,DEV30-32,0
W00153622,296824,12/27/2018,EYHS-10,0
W00153622,296824,12/27/2018,PROMO F,161.1
W00153622,296824,12/27/2018,PROMO F,53.75
W00153622,296824,12/27/2018,PROMO F,59.7
W00153622,296824,12/27/2018,PROMO F,74.25
W00153622,296824,12/27/2018,ROOTBOOST,0
W00158927,296704,12/20/2018,MHAIRSPRAY-8,87
W00158927,296704,12/20/2018,PAVF-7.5,138
W00283565,296714,12/20/2018,CHLCON-10,12.6
W00283565,296714,12/20/2018,CIT-10,79.5
W00283565,296714,12/20/2018,CIT-32,41.9
W00283565,296714,12/20/2018,DRIZ-10,47.7
W00283565,296714,12/20/2018,EYHS-10,44.75
W00283565,296714,12/20/2018,EYHS-32,23.5
W00283565,296714,12/20/2018,FIT SPRAY-32,21.95
W00283565,296714,12/20/2018,FRESHHAIR-10,32.5
W00283565,296714,12/20/2018,MEDA-8,22.5
W00283565,296714,12/20/2018,ROOTB PLUS,119.4
W00283565,296714,12/20/2018,SHINE SPRAY,9
W00283565,296714,12/20/2018,SPRAYER,0
W00283565,296714,12/20/2018,VOLWHIPMOUSSE-8.5,15.2
W00308559,296235,12/7/2018,,0
W00308559,296536,12/17/2018,,0
W00308559,296536,12/17/2018,,0
W00308559,296235,12/7/2018,10 N BIONDO,9.99
W00308559,296235,12/7/2018,4 R-4/4,9.99
W00308559,296235,12/7/2018,6 D BIONDO,9.99
W00308559,296235,12/7/2018,900BIONDOULTRACHIARO,9.99
W00308559,296235,12/7/2018,902BIONDOULTRAPERL,9.99
W00308559,296235,12/7/2018,BVS-4N,8
W00308559,296235,12/7/2018,DEV10-32,16.75
W00308559,296536,12/17/2018,JAFACESWHITETEA,22
W00308559,296235,12/7/2018,JAFACESWHITETEA,22
W00308559,296235,12/7/2018,MAP-7,0
W00308559,296235,12/7/2018,PAVF-32,41
W00308559,296235,12/7/2018,PROMO F,47.5
W00308559,296235,12/7/2018,SOPHISTICATESMAG,0
W00322884,296653,12/19/2018,BSCON-10,26
W00322884,296653,12/19/2018,BSUMG-10,13.5
W00322884,296653,12/19/2018,COMBK-10,49.5
W00322884,296653,12/19/2018,GLZSHCX-10,40.5
W00324499,296360,12/11/2018,CIT-32,20.95
