ID,InvoiceNo,InvoiceDate,ID_1,ExtendedPrice
W00098971,260784,5/19/2016,CATALOG2015,0
W00098971,260784,5/19/2016,DEV20-32,16.75
W00098971,260784,5/19/2016,DEV30-32,18.5
W00098971,260784,5/19/2016,DEV40-32,19.5
W00098971,260784,5/19/2016,FLASH,23.95
W00098971,260784,5/19/2016,JTC-4N,41
W00098971,260784,5/19/2016,JTC-5N,41
W00098971,260784,5/19/2016,JTC-6N,41
W00098971,260784,5/19/2016,JTC-8N,20.5
W00098971,260784,5/19/2016,JTC-C6,20.5
W00153622,261068,5/25/2016,BSHSHUMID-10,9.95
W00153622,261068,5/25/2016,COMBK-10,46.5
W00153622,261068,5/25/2016,COMBK-32,68.85
W00153622,261172,5/27/2016,,0
W00153622,261172,5/27/2016,PROMO F,59
W00153622,261172,5/27/2016,SMOOTHIESUPERSTRT-10,0
W00153622,261172,5/27/2016,SMOOTHIESUPERSTRT-2,0
W00201734,261004,5/24/2016,JITPERM-R,21
W00201734,261004,5/24/2016,MICAGEL-8,18.9
W00232454,260442,5/10/2016,CATALOG2015,0
W00232454,260442,5/10/2016,CIT-10,30
W00232454,260442,5/10/2016,COMBK-10,15.5
W00232454,260442,5/10/2016,EYHS-10,51
W00232454,260442,5/10/2016,EYHS-32,45
W00232454,260442,5/10/2016,FIT SPRAY-10,7.5
W00232454,260442,5/10/2016,JABIOMINERALS-10,24.5
W00283565,260826,5/19/2016,BIOVITAMINS,0
W00283565,260826,5/19/2016,BSHSHUMID-10,9.95
W00283565,260826,5/19/2016,DRIZ-10,63.6
W00283565,260826,5/19/2016,EYHS-32,22.5
W00283565,260826,5/19/2016,FRESHHAIR-10,26
W00283565,260826,5/19/2016,FRESHHAIR-2,0
W00283565,260826,5/19/2016,FRESHHAIR-2,11.4
W00283565,260826,5/19/2016,FRESHHAIR-32,16.95
W00283565,260826,5/19/2016,MESSAGE5,0
W00283565,260826,5/19/2016,ROOTB PLUS,39.8
W00283565,260826,5/19/2016,ROOTBOOST,39.8
W00283565,260826,5/19/2016,SPRAYER-10OZ,1.5
W00288590,260376,5/9/2016,,0
W00288590,260376,5/9/2016,,0
W00288590,260376,5/9/2016,,0
W00288590,260376,5/9/2016,BIOMINOILLEAVEIN-2,0
W00288590,260376,5/9/2016,CATALOG2015,0
W00288590,260376,5/9/2016,CHLSH-2,0
W00288590,260376,5/9/2016,DEV20-4,0
W00288590,260376,5/9/2016,DURAGL-2,0
W00288590,260376,5/9/2016,SINGLEBIOMINOIL,0
W00288590,260597,5/13/2016,BVS-6N,8
W00288590,260597,5/13/2016,BVS-7N,8
W00288590,260597,5/13/2016,CHLSH-10,5.75
W00288590,260597,5/13/2016,REVIVESILVER,15
W00288590,260597,5/13/2016,SMOOTHIEKERASHINE-4,6.95
W00308559,260126,5/3/2016,4 R-4/4,9.99
W00308559,260126,5/3/2016,5 N CASTANO,9.99
W00308559,260126,5/3/2016,6 N-6/0 BIONDO,29.97
W00308559,260126,5/3/2016,COMBK-10,23.25
W00308559,260126,5/3/2016,DEV10-32,16.75
W00308559,260126,5/3/2016,FLAIROSOLSPRAYER   *,23.85
W00308559,260126,5/3/2016,JAFACESWHITETEA,22
W00324499,260337,5/6/2016,4 N CASTANO,19.98
W00324499,260337,5/6/2016,5 N CASTANO,19.98
W00324499,260337,5/6/2016,6 N-6/0 BIONDO,19.98
W00324499,260337,5/6/2016,7 N-7/0 BIONDO,19.98
W00324499,260337,5/6/2016,8 N BIONDO,9.99
W00324499,260337,5/6/2016,DEV20-32,16.75
W00324499,260337,5/6/2016,MESSAGE3,0
W00333596,260344,5/6/2016,,0
W00333596,260344,5/6/2016,,0
W00333596,260344,5/6/2016,,0
W00333596,260344,5/6/2016,6 D BIONDO,9.99
W00333596,260344,5/6/2016,6 N-6/0 BIONDO,19.98
W00333596,260344,5/6/2016,6 R BIONDO,9.99
W00333596,260344,5/6/2016,BIOFOAMFIX,17
W00333596,260344,5/6/2016,BLSAND,23.95
W00333596,260344,5/6/2016,BVS-3N,8
W00333596,260344,5/6/2016,BVS-4G,8
W00333596,260344,5/6/2016,BVS-4N,8
W00333596,260344,5/6/2016,BVS-4N,8
W00333596,260344,5/6/2016,BVS-4X,8
W00333596,260344,5/6/2016,BVS-4X,16
W00333596,260344,5/6/2016,BVS-5X,8
W00333596,260344,5/6/2016,BVS-5X,8
W00333596,260344,5/6/2016,BVS-6G,8
W00333596,260344,5/6/2016,BVS-6N,8
W00333596,260344,5/6/2016,BVS-6X,8
W00333596,260344,5/6/2016,BVS-6X,16
W00333596,260344,5/6/2016,EYHS-10,34
W00333596,260344,5/6/2016,SHINE SPRAY,9
W00333596,261088,5/26/2016,,0
W00333596,261088,5/26/2016,,0
W00333596,261088,5/26/2016,4 N CASTANO,39.96
W00333596,261088,5/26/2016,6 N-6/0 BIONDO,39.96
W00333596,261088,5/26/2016,6DR-6/34,9.99
W00333596,261088,5/26/2016,7 N-7/0 BIONDO,19.98
W00333596,261088,5/26/2016,8 N BIONDO,9.99
W00333596,261088,5/26/2016,BIOFOAMFIX,17
W00333596,261088,5/26/2016,BVS-4N,16
W00333596,261088,5/26/2016,CATALOG2015,0
W00333596,261088,5/26/2016,EYHS-10,17
W00333596,261088,5/26/2016,EYHS-10,17
W00333596,261088,5/26/2016,EYHS-32,22.5
W00333596,261088,5/26/2016,SHINE SPRAY,18
W00333596,261088,5/26/2016,TEXCR-10,14.5
W00343124,260874,5/20/2016,BVS-6N,8
W00343124,260874,5/20/2016,BVS-9N,8
W00343124,260874,5/20/2016,DEV20-32,16.75
W00343124,260874,5/20/2016,JABIOMINERALS-10,49
W00343124,260874,5/20/2016,VITASHINESHP-8,49.5
W00349447,260834,5/19/2016,BAG-HEAD           *,50
W00349447,260834,5/19/2016,BSHS-10,61.5
W00349447,260834,5/19/2016,BSHSHUMID-2  *,29.7
W00349447,260834,5/19/2016,CASABLANCAOIL-2,28.5
W00349447,260834,5/19/2016,CHLSH-10,34.5
W00349447,260834,5/19/2016,CHLSH-32,47.85
W00349447,260834,5/19/2016,PC PUTTY,24.75
W00362064,261208,5/31/2016,,0
W00362064,261208,5/31/2016,25HOURSUPERSTRONG,0
W00362064,261208,5/31/2016,CIT-32,10.25
W00362064,261208,5/31/2016,COMBKCOND-10,30
W00362064,261208,5/31/2016,MSHAMPOO-8,6.75
W00362064,261208,5/31/2016,PROMO D,46.25
W00362064,261208,5/31/2016,PURECOND-10,15.2
W00362064,261208,5/31/2016,PURESHAMP-10,15.2
W00368955,260338,5/6/2016,BIOCOMPRESTSPRAY,40
W00368955,260338,5/6/2016,BVS-10A,16
W00368955,260338,5/6/2016,BVS-10N,8
W00368955,260338,5/6/2016,BVS-5N,8
W00368955,260338,5/6/2016,BVS-6C,0
W00368955,260338,5/6/2016,BVS-6N,8
W00368955,260338,5/6/2016,BVS-7C,16
W00368955,260338,5/6/2016,BVS-7N,16
W00368955,260338,5/6/2016,CATALOG2015,0
W00368955,260338,5/6/2016,GLZSHCX-32,16.95
W00368955,260338,5/6/2016,MESSAGE3,0
W00368955,260338,5/6/2016,PC PUTTY,33
W00368955,260338,5/6/2016,SHINE SPRAY,18
W00368955,260842,5/19/2016,5 N CASTANO,19.98
W00368955,260842,5/19/2016,6 N-6/0 BIONDO,19.98
W00368955,260842,5/19/2016,7 N-7/0 BIONDO,19.98
W00368955,260842,5/19/2016,8 N BIONDO,19.98
W00368955,260842,5/19/2016,9 N BIONDO,19.98
W00368955,260842,5/19/2016,BVS-5N,8
W00368955,260842,5/19/2016,BVS-6A,8
W00368955,260842,5/19/2016,BVS-6N,24
W00368955,260842,5/19/2016,BVS-7A,8
W00368955,260842,5/19/2016,BVS-7N,24
W00368955,260842,5/19/2016,BVS-8N,24
W00368955,260842,5/19/2016,BVS-9A,8
W00368955,260842,5/19/2016,BVS-9N,24
W00368955,260842,5/19/2016,DEV20-32,16.75
W00368955,260842,5/19/2016,JABIOMINERALS-10,24.5
W00368955,261212,5/31/2016,3 N CASTANO,9.99
W00368955,261212,5/31/2016,4 N CASTANO,9.99
W00368955,261212,5/31/2016,BVS-10A,8
W00368955,261212,5/31/2016,BVS-10N,8
W00368955,261212,5/31/2016,BVS-3N,8
W00368955,261212,5/31/2016,BVS-4N,24
W00368955,261212,5/31/2016,BVS-5M,8
W00368955,261212,5/31/2016,BVS-5N,24
W00368955,261212,5/31/2016,BVS-6G,8
W00368955,261212,5/31/2016,BVS-7N,16
W00368955,261212,5/31/2016,BVS-8A,8
W00368955,261212,5/31/2016,BVS-8N,24
W00368955,261212,5/31/2016,BVS-9N,8
W00368955,261212,5/31/2016,CATALOG2015,0
W00368955,261212,5/31/2016,DEV20-32,16.75
W00368955,261212,5/31/2016,FOILPOPUP500   *,29.9
W00368955,261212,5/31/2016,JABIOMINERALS-10,24.5
W00368955,261212,5/31/2016,JPOWERBLONDBLUE,24.95
W00368955,261212,5/31/2016,JPOWERBLONDWHT,24.95
W00378204,260990,5/24/2016,BAG-HEAD           *,50
W00378204,260990,5/24/2016,CATALOG2015,0
W00378204,260990,5/24/2016,DEV20-32,33.5
W00378204,260990,5/24/2016,DEV40-32,19.5
W00378204,260990,5/24/2016,SSSTRAIGHTFLUID,95.7
W00378204,260990,5/24/2016,UGLZ-16,29.5
W00378204,260997,5/24/2016,COMBK-10,23.25
W00378204,260997,5/24/2016,MESSAGE1,0
W00380267,260888,5/20/2016,6 N-6/0 BIONDO,9.99
W00380267,260888,5/20/2016,6DR-6/34,9.99
W00380267,260888,5/20/2016,7 N-7/0 BIONDO,9.99
W00380267,260888,5/20/2016,8 D BIONDO,9.99
W00380267,260888,5/20/2016,BSCON-32,16.95
W00380267,260888,5/20/2016,DEV10-32,16.75
