ID,InvoiceNo,InvoiceDate,ID_1,ExtendedPrice
W00153622,300918,5/9/2019,PROMO F,44.25
W00153622,300918,5/9/2019,UGLZ-16,0
W00283565,301546,5/31/2019,CHLCON-10,25.2
W00283565,301546,5/31/2019,CHLSH-10,11.5
W00283565,301546,5/31/2019,CIT-10,23.85
W00283565,301546,5/31/2019,CIT-2,21
W00283565,301546,5/31/2019,CIT-32,41.9
W00283565,301546,5/31/2019,FIT SPRAY-10,16.5
W00283565,301546,5/31/2019,FRESHHAIR-10,19.5
W00283565,301546,5/31/2019,FRESHHAIRDRYSHP,9.5
W00283565,301546,5/31/2019,SHINE SPRAY,9
W00308559,300705,5/2/2019,,0
W00308559,300705,5/2/2019,4 N CASTANO,9.99
W00308559,300705,5/2/2019,5 N CASTANO,9.99
W00308559,300705,5/2/2019,6 N-6/0 BIONDO,19.98
W00308559,300705,5/2/2019,7 N-7/0 BIONDO,19.98
W00308559,300705,5/2/2019,901BIONDOULTRACENERE,9.99
W00308559,300705,5/2/2019,902BIONDOULTRAPERL,9.99
W00308559,300705,5/2/2019,COMBK-10,16.5
W00308559,300705,5/2/2019,DEV10-32,16.75
W00308559,300705,5/2/2019,GIZER-10,7
W00308559,300705,5/2/2019,IMBLONDCREAM,19.95
W00324499,301325,5/24/2019,4 N CASTANO,9.99
W00324499,301325,5/24/2019,5 N CASTANO,9.99
W00324499,301325,5/24/2019,6 N-6/0 BIONDO,19.98
W00324499,301325,5/24/2019,7 N-7/0 BIONDO,9.99
W00324499,301325,5/24/2019,BIOCOMPHYDCOND-250,18
W00324499,301325,5/24/2019,BVS-10A,8
W00324499,301325,5/24/2019,BVS-6N,24
W00324499,301325,5/24/2019,BVS-7N,40
W00324499,301325,5/24/2019,BVS-8N,40
W00324499,301325,5/24/2019,BVS-ULAB,8
W00324499,301325,5/24/2019,CHLSH-10,5.75
W00324499,301325,5/24/2019,CIT-32,20.95
W00324499,301325,5/24/2019,MESSAGE3,0
W00324499,301325,5/24/2019,SMOOTHIESUPERSTRT-10,9.5
W00333596,301335,5/24/2019,4 D-4/3,0
W00333596,301335,5/24/2019,4 N CASTANO,19.98
W00333596,301335,5/24/2019,6 C BIONDO,19.98
W00333596,301335,5/24/2019,6 N-6/0 BIONDO,39.96
W00333596,301335,5/24/2019,7 C BIONDO,0
W00333596,301335,5/24/2019,7 D-7/3,9.99
W00333596,301335,5/24/2019,7 N-7/0 BIONDO,19.98
W00333596,301335,5/24/2019,BIOFOAMFIX,17
W00333596,301335,5/24/2019,BLSAND,47.9
W00333596,301335,5/24/2019,EYHS-32,23.5
W00333596,301335,5/24/2019,MESSAGE3,0
W00343792,300929,5/9/2019,25HOURSUPERSTRONG,18.5
W00343792,300929,5/9/2019,BSCON-10,6.5
W00343792,300929,5/9/2019,BSKIWI-10,5.75
W00343792,300929,5/9/2019,EYHS-10,8.95
W00343792,300929,5/9/2019,GIZERSHP-10,6
W00343792,300929,5/9/2019,GIZERSHP-32,16
W00368955,301326,5/24/2019,BLSAND,23.95
W00368955,301326,5/24/2019,BVS-5N,24
W00368955,301326,5/24/2019,BVS-6N,16
W00368955,301326,5/24/2019,DEV20-32,16.75
W00368955,301326,5/24/2019,FOILPOPUP500   *,16.95
W00368955,301326,5/24/2019,JABIOMINERALS-10,24.5
W00368955,301326,5/24/2019,MESSAGE3,0
W00380892,301355,5/28/2019,DEV20-32,16.75
W00380892,301355,5/28/2019,GENTLE-32,16.75
W00380892,301355,5/28/2019,JTC-10N,20.5
W00380892,301355,5/28/2019,JTC-1N,41
W00380892,301355,5/28/2019,JTC-2N,0
W00380892,301355,5/28/2019,JTC-3N,20.5
W00380892,301355,5/28/2019,JTC-4N,20.5
W00380892,301355,5/28/2019,JTC-5N,20.5
W00380892,301355,5/28/2019,JTC-6N,20.5
W00380892,301355,5/28/2019,JTC-7N,20.5
W00380892,301355,5/28/2019,JTC-8N,20.5
W00380892,301355,5/28/2019,JTC-9N,20.5
W00402400,300885,5/8/2019,BIOFORMCURLYCHAOS,38.25
W00402400,300885,5/8/2019,BIOVITAMINSUPERFOOD,29.95
W00402400,300885,5/8/2019,BSHS-10,0
W00402400,300885,5/8/2019,BVS-4N,8
W00402400,300885,5/8/2019,BVS-6C,8
W00402400,300885,5/8/2019,BVS-8A,8
W00402400,300885,5/8/2019,BVS-8G,8
W00402400,300885,5/8/2019,CIT-2,21
W00402400,300885,5/8/2019,DEV20-32,0
W00402400,300885,5/8/2019,ELEVATE7BLEACH,0
W00402400,300885,5/8/2019,FLEX24PERFORMTAPE  *,16
W00402400,300885,5/8/2019,JAG-10,0
W00402400,300885,5/8/2019,JAG-2,0
W00402400,300885,5/8/2019,JTC-4N,20.5
W00402400,300885,5/8/2019,JTC-5N,20.5
W00402400,300885,5/8/2019,JTC-7N,41
W00402400,300885,5/8/2019,JTC-8N,0
W00402400,300885,5/8/2019,JTC-C1,0
W00402400,300885,5/8/2019,JTC-C6,0
W00402400,300885,5/8/2019,KSCON-10,0
W00402400,300885,5/8/2019,MSHAMPOO-2,8.1
W00402400,300885,5/8/2019,PROMO D,33.6
