ID,InvoiceNo,InvoiceDate,ID_1,ExtendedPrice
W00080990,306090,10/24/2019,BIOFOAMFIX,25.5
W00080990,306090,10/24/2019,BIOWATERWAX,28.5
W00080990,306090,10/24/2019,BLSAND,23.95
W00080990,306090,10/24/2019,BSHS-10,30.75
W00080990,306090,10/24/2019,BVS-4X,16
W00080990,306090,10/24/2019,CHLSH-32,16.95
W00080990,306090,10/24/2019,DEV10-32,16.75
W00080990,306090,10/24/2019,DEV20-32,33.5
W00080990,306090,10/24/2019,JABIOMINERALS-10,49
W00080990,306090,10/24/2019,JCH-3N,41
W00080990,306090,10/24/2019,JCH-8N,41
W00080990,306090,10/24/2019,JTC-3N,20.5
W00080990,306090,10/24/2019,JTC-4N,20.5
W00080990,306090,10/24/2019,JTC-6N,20.5
W00080990,306090,10/24/2019,JTC-C3,20.5
W00080990,306090,10/24/2019,JTC-C4,20.5
W00080990,306090,10/24/2019,PLAY GUM,28.2
W00080990,306090,10/24/2019,PURECOND-10,22.8
W00080990,306090,10/24/2019,VOLWHIPMOUSSE-8.5,22.8
W00269304,305928,10/18/2019,EYHS-10,114
W00269304,305928,10/18/2019,TWISTPERM,89.7
W00269304,305928,10/18/2019,VOLUMIZERSHP-10,43.5
W00283565,305902,10/17/2019,,0
W00283565,305902,10/17/2019,CHLCON-10,6.3
W00283565,305902,10/17/2019,CHLSH-10,5.75
W00283565,305902,10/17/2019,CIT-10,55.65
W00283565,305902,10/17/2019,CIT-2,3.5
W00283565,305902,10/17/2019,CIT-32,41.9
W00283565,305902,10/17/2019,DRIZ-10,47.7
W00283565,305902,10/17/2019,EYHS-10,38
W00283565,305902,10/17/2019,EYHS-32,47
W00283565,305902,10/17/2019,FIT SPRAY-10,49.5
W00283565,305902,10/17/2019,FIT SPRAY-2,7
W00283565,305902,10/17/2019,FIT SPRAY-32,21.95
W00283565,305902,10/17/2019,FRESHHAIR-10,45.5
W00283565,305902,10/17/2019,FRESHHAIR-2,5.9
W00283565,305902,10/17/2019,FRESHHAIRDRYSHP,76
W00283565,305902,10/17/2019,MEDA-8,7.5
W00283565,305902,10/17/2019,ROOTB PLUS,95.6
W00283565,305902,10/17/2019,ROOTBOOST,79.6
W00283565,305902,10/17/2019,SHINE SPRAY,4
W00283565,305902,10/17/2019,VOLWHIPMOUSSE-8.5,15.2
W00308559,305489,10/4/2019,10 N BIONDO,9.99
W00308559,305489,10/4/2019,4 N CASTANO,9.99
W00308559,305489,10/4/2019,5 R CASTANO,9.99
W00308559,305489,10/4/2019,7 D-7/3,9.99
W00308559,305489,10/4/2019,8DR,9.99
W00308559,305489,10/4/2019,902BIONDOULTRAPERL,9.99
W00308559,305489,10/4/2019,BSCON-32,16.95
W00308559,305489,10/4/2019,COMBK-10,24.75
W00324499,305413,10/2/2019,5 D CASTANO,9.99
W00324499,305413,10/2/2019,6 C BIONDO,9.99
W00324499,305413,10/2/2019,7 N-7/0 BIONDO,9.99
W00324499,305413,10/2/2019,9 C BIOND,19.98
W00324499,305413,10/2/2019,BIOFOAMFIX,8.5
W00324499,305413,10/2/2019,BVS-10A,16
W00324499,305413,10/2/2019,BVS-10N,8
W00324499,305413,10/2/2019,BVS-4N,16
W00324499,305413,10/2/2019,BVS-5M,8
W00324499,305413,10/2/2019,BVS-5N,32
W00324499,305413,10/2/2019,BVS-6G,8
W00324499,305413,10/2/2019,BVS-6N,32
W00324499,305413,10/2/2019,BVS-7N,40
W00324499,305413,10/2/2019,BVS-7R,8
W00324499,305413,10/2/2019,BVS-8A,8
W00324499,305413,10/2/2019,BVS-8N,32
W00324499,305413,10/2/2019,BVS-9N,16
W00324499,305413,10/2/2019,BVS-ULAB,8
W00324499,305413,10/2/2019,CIT-32,20.95
W00324499,305413,10/2/2019,DEV20-32,33.5
W00324499,305413,10/2/2019,FOILPOPUP500   *,16.95
W00324499,305413,10/2/2019,JABIOMINERALS-10,73.5
W00324499,305413,10/2/2019,SMOOTHIECOND-10,7.5
