ID,InvoiceNo,InvoiceDate,ID_1,ExtendedPrice
A00000011,311367,5/22/2020,BIOMOLDING,13
A00000011,311367,5/22/2020,EYHS-32,32.5
A00000035,311479,5/28/2020,BIOVITATINCOND-10,13
A00000035,311479,5/28/2020,BIOVITATINCOND-32,37.05
A00000035,311479,5/28/2020,BIOVITATINSHP-32,37.05
W00080990,311348,5/22/2020,BIOFOAMFIX,25.5
W00080990,311348,5/22/2020,BIOMIN,49
W00080990,311348,5/22/2020,BSCON-10,13
W00080990,311348,5/22/2020,BSHS-10,20.5
W00080990,311348,5/22/2020,COMBK-10,24.75
W00080990,311348,5/22/2020,DEV10-32,16.75
W00080990,311348,5/22/2020,DEV20-32,33.5
W00080990,311348,5/22/2020,EPA-10,11
W00080990,311348,5/22/2020,EPA-32,27
W00080990,311348,5/22/2020,JAFACESWHITETEA,22
W00080990,311348,5/22/2020,JCH-4N,20.5
W00080990,311348,5/22/2020,JCH-6N,20.5
W00080990,311348,5/22/2020,JCH-7N,41
W00080990,311348,5/22/2020,JCH-IC2-DORATO,20.5
W00080990,311348,5/22/2020,JTC-5N,20.5
W00080990,311348,5/22/2020,JTC-6N,20.5
W00080990,311348,5/22/2020,JTC-7N,20.5
W00080990,311348,5/22/2020,JTC-C3,20.5
W00080990,311348,5/22/2020,MENSTEATREESHP-8,23.85
W00080990,311348,5/22/2020,PURECOND-10,15.2
W00080990,311348,5/22/2020,PURESHAMP-10,15.9
W00324499,310979,5/8/2020,JACOLORBOWL,18
W00324499,310979,5/8/2020,JACOLORBRUSH,24
W00324499,310979,5/8/2020,JTC-BOWL,18
W00324499,311258,5/19/2020,6 N-6/0 BIONDO,19.98
W00324499,311258,5/19/2020,BVS-10A,24
W00324499,311258,5/19/2020,BVS-4N,24
W00324499,311258,5/19/2020,BVS-5M,8
W00324499,311258,5/19/2020,BVS-5N,40
W00324499,311258,5/19/2020,BVS-6N,24
W00324499,311258,5/19/2020,BVS-7N,32
W00324499,311258,5/19/2020,BVS-8N,32
W00324499,311258,5/19/2020,BVS-9N,16
W00324499,311258,5/19/2020,CIT-32,20.95
W00324499,311258,5/19/2020,DEV20-32,33.5
W00324499,311258,5/19/2020,FOILPOPUP500   *,16.95
W00324499,311258,5/19/2020,JABIOMINERALS-10,73.5
W00324499,311258,5/19/2020,JPOWERBLONDBLUE,24.95
W00324499,311258,5/19/2020,SMOOTHIECOND-32,21.95
W00333596,311505,5/28/2020,4 N CASTANO,39.96
W00333596,311505,5/28/2020,6 D BIONDO,19.98
W00333596,311505,5/28/2020,6 N-6/0 BIONDO,39.96
W00333596,311505,5/28/2020,7 C BIONDO,9.99
W00333596,311505,5/28/2020,7 D-7/3,19.98
W00333596,311505,5/28/2020,7RV ROSSO,9.99
W00333596,311505,5/28/2020,8 C BIONDO,9.99
W00333596,311505,5/28/2020,8 N BIONDO,9.99
W00333596,311505,5/28/2020,DURAGL-16,18.95
W00333596,311505,5/28/2020,EYHS-10,9.5
W00333596,311505,5/28/2020,EYHS-32,23.5
W00333596,311505,5/28/2020,MESSAGE3,0
W00333596,311505,5/28/2020,UGLZ-16,14.75
W00402400,311221,5/19/2020,,0
W00402400,311221,5/19/2020,BSHSHUMID-10,63
W00402400,311221,5/19/2020,CHLSH-32,16.95
W00402400,311221,5/19/2020,DISPOSABLECAPES,5.99
W00402400,311221,5/19/2020,GIZERSHP-1   *,0
W00402400,311221,5/19/2020,MAGIC BLACK  *,24.95
W00402400,311221,5/19/2020,PAVF-7.5,34.5
W00402400,311221,5/19/2020,VITASHINECOND-32,25.95
W00402400,311221,5/19/2020,VITASHINESHP-32,25.95
W00406166,311133,5/14/2020,10 N BIONDO,9.99
W00406166,311133,5/14/2020,3PLYMASK,20
W00406166,311133,5/14/2020,8 N BIONDO,9.99
W00406166,311133,5/14/2020,9 N BIONDO,9.99
W00406166,311133,5/14/2020,AAPAINT-PASSION,9
W00406166,311133,5/14/2020,SPLISHSPLASH-128  *,55.95
W00406166,311452,5/27/2020,DEV10-32,16.75
W00406166,311452,5/27/2020,DEV20-32,33.5
W00406166,311452,5/27/2020,DEV40-16,13.5
W00407780,311415,5/27/2020,,0
W00407780,311415,5/27/2020,BLSAND,23.95
W00407780,311415,5/27/2020,COMBK-10,8.25
W00407780,311415,5/27/2020,COMBKCOND-10,7.5
W00407780,311415,5/27/2020,GIZERCOND-10,15.5
W00407780,311415,5/27/2020,GIZERSHP-10,12
W00407780,311415,5/27/2020,GLZSHCX-10,6.75
W00407780,311415,5/27/2020,K-VITASHINECOMBO,40
W00407780,311415,5/27/2020,PURESHAMP-10,0
W00407780,311415,5/27/2020,VOLUMESPRAY,55.5
W00407780,311415,5/27/2020,VOLUMIZERCOND-10,7.3
W00407780,311415,5/27/2020,VOLWHIPMOUSSE-8.5,15.2
W00420064,311411,5/27/2020,,0
W00420064,311411,5/27/2020,CHLSH-128,45.95
W00420064,311411,5/27/2020,GLZSHCX-128,52.95
W00421621,311354,5/22/2020,BIOVITATINSHP-10,19
W00421621,311354,5/22/2020,CCON-10,17.9
W00421621,311354,5/22/2020,CCON-32,23.95
W00421621,311354,5/22/2020,GIZER-10,14
W00421621,311354,5/22/2020,GLZSHCX-10,13.5
W00421621,311354,5/22/2020,VITASHINECOND-8,8.25
W00421621,311354,5/22/2020,VITASHINESHP-8,8.25
W00421621,311354,5/22/2020,VOLWHIPMOUSSE-8.5,30.4
W00423163,311223,5/19/2020,BSHS-10,30.75
W00423163,311223,5/19/2020,DEV10-32,16.75
W00423163,311223,5/19/2020,JAFACESFACEWASH-8,9.95
W00423163,311223,5/19/2020,JAFACESWHITETEA,22
W00423163,311223,5/19/2020,JTC-6N,20.5
W00423163,311223,5/19/2020,SMOOTHIESUPERSTRT-32,23.95
W00426019,310882,5/4/2020,MIRACLEFRUITOIL   *,0
W00426019,310882,5/4/2020,PROMO F,150
W00442978,311391,5/26/2020,BSHS-10,123
W00483084,311294,5/20/2020,CIT-32,20.95
W00483084,311294,5/20/2020,EYHS-10,38
W00483084,311294,5/20/2020,MICAGEL-2,14.1
W00483084,311294,5/20/2020,MICAGEL-8,37.8
W00489155,311167,5/15/2020,BSHS-10,41
W00489155,311167,5/15/2020,FIT SPRAY-10,24.75
W00489155,311167,5/15/2020,JABIOMINERALS-3,8.95
W00489155,311167,5/15/2020,KERASMOOTHCOND-8,16.95
W00489155,311167,5/15/2020,KERASMOOTHSH-8,16.95
W00489155,311167,5/15/2020,OMGDRYTEXSPRAY-7,33.9
W00489155,311167,5/15/2020,VOLUMIZERCOND-10,7.3
W00489364,311305,5/20/2020,CCON-32,23.95
