ID,InvoiceNo,InvoiceDate,ID_1,ExtendedPrice
W00283565,308757,1/28/2020,CIT-10,55.65
W00283565,308757,1/28/2020,EYHS-10,66.5
W00283565,308757,1/28/2020,FIT SPRAY-10,57.75
W00283565,308757,1/28/2020,FIT SPRAY-2,21
W00283565,308757,1/28/2020,ROOTB PLUS,83.65
W00283565,308757,1/28/2020,ROOTBOOST,69.65
W00283565,308757,1/28/2020,VOLWHIPMOUSSE-8.5,53.2
W00308559,308045,1/6/2020,ABLANK,0
W00308559,308045,1/6/2020,ABLANK,0
W00308559,308045,1/6/2020,6 D BIONDO,9.99
W00308559,308045,1/6/2020,7 D-7/3,19.98
W00308559,308045,1/6/2020,900BIONDOULTRACHIARO,9.99
W00308559,308045,1/6/2020,BSHS-10,30.75
W00308559,308045,1/6/2020,CATALOGPROF2017,0
W00308559,308045,1/6/2020,CATALOGRETAIL2017,0
W00308559,308045,1/6/2020,DEV20-32,16.75
W00308559,308045,1/6/2020,JAFACESCUCUMBERBLISS,0
W00308559,308045,1/6/2020,JAFACESERASER   *,0
W00308559,308045,1/6/2020,JAFACESWHITETEA,0
W00308559,308045,1/6/2020,NHPERM-R,13.5
W00308559,308045,1/6/2020,PROMO F,18
W00308559,308045,1/6/2020,PROMO F,24
W00308559,308045,1/6/2020,PROMO F,40
W00324499,308362,1/14/2020,BVS-10A,8
W00324499,308362,1/14/2020,BVS-10N,8
W00324499,308362,1/14/2020,BVS-8G,8
W00324499,308362,1/14/2020,BVS-8N,40
W00324499,308362,1/14/2020,BVS-9A,8
W00324499,308362,1/14/2020,BVS-9N,8
W00324499,308362,1/14/2020,BVS-ULAB,8
W00324499,308362,1/14/2020,DEV30-32,18.5
W00324499,308362,1/14/2020,FOILPOPUP500   *,16.95
W00324499,308362,1/14/2020,NHPERM-G,27
W00324499,308362,1/14/2020,NHPERM-R,40.5
W00333596,308268,1/10/2020,ABLANK,0
W00333596,308268,1/10/2020,ABLANK,0
W00333596,308268,1/10/2020,ABLANK,0
W00333596,308268,1/10/2020,3 N CASTANO,9.99
W00333596,308268,1/10/2020,4 D-4/3,19.98
W00333596,308268,1/10/2020,4 N CASTANO,49.95
W00333596,308268,1/10/2020,5 C CASTANO,9.99
W00333596,308268,1/10/2020,5 N CASTANO,9.99
W00333596,308268,1/10/2020,6 C BIONDO,9.99
W00333596,308268,1/10/2020,6 N-6/0 BIONDO,49.95
W00333596,308268,1/10/2020,7 C BIONDO,19.98
W00333596,308268,1/10/2020,7 N-7/0 BIONDO,19.98
W00333596,308268,1/10/2020,BIOFOAMFIX,17
W00333596,308268,1/10/2020,EYHS-10,38
W00333596,308268,1/10/2020,EYHS-32,23.5
W00333596,308268,1/10/2020,PAVF-7.5,23
W00368591,308511,1/20/2020,ABLANK,0
W00368591,308511,1/20/2020,DEV10-32,33.5
W00368591,308511,1/20/2020,DEV20-32,67
W00368591,308511,1/20/2020,ESSENTIALSCOND-8,0
W00378204,308290,1/13/2020,UGLZ-16,59
W00380892,308168,1/8/2020,BIOMINOILLEAVEIN-9,9.95
W00380892,308168,1/8/2020,DEV20-32,16.75
W00380892,308168,1/8/2020,JTC-1N,41
W00380892,308168,1/8/2020,JTC-2N,20.5
W00380892,308168,1/8/2020,JTC-4N,20.5
W00380892,308168,1/8/2020,JTC-7N,41
W00380892,308168,1/8/2020,TPC-10,6
W00381505,308595,1/23/2020,CIT-10,31.8
W00381505,308595,1/23/2020,JABIOMINERALS-10,73.5
W00402400,308099,1/7/2020,ABLANK,0
W00402400,308099,1/7/2020,ABLANK,60
W00402400,308099,1/7/2020,BIOVITAMINSUPERFOOD,0
W00402400,308099,1/7/2020,CIT-10,95.4
W00402400,308099,1/7/2020,JTC-4N,20.5
W00402400,308099,1/7/2020,JTC-5N,20.5
W00402400,308099,1/7/2020,JTC-6N,20.5
W00402400,308099,1/7/2020,JTC-7N,20.5
W00402400,308099,1/7/2020,JTC-8N,20.5
W00402400,308099,1/7/2020,MESSAGE5,0
W00402400,308627,1/23/2020,ABLANK,0
W00402400,308627,1/23/2020,ABLANK,0
W00402400,308627,1/23/2020,ABLANK,153.4
W00402400,308627,1/23/2020,ABLANK,0
W00402400,308627,1/23/2020,ABLANK,0
W00402400,308627,1/23/2020,6 N-6/0 BIONDO,9.99
W00402400,308627,1/23/2020,7 N-7/0 BIONDO,19.98
W00402400,308627,1/23/2020,BLONDEISTBLEACH,0
W00402400,308627,1/23/2020,BSHS-10,10.25
W00402400,308627,1/23/2020,BSHS-10,0
W00402400,308627,1/23/2020,CHLSH-10,0
W00402400,308627,1/23/2020,CHLSH-32,0
W00402400,308627,1/23/2020,DEV20-32,16.75
W00402400,308627,1/23/2020,DEV20-32,0
W00402400,308627,1/23/2020,ELAINEPARFUM,0
W00402400,308627,1/23/2020,JABIOMINERALS-3,0
W00402400,308627,1/23/2020,JAFACESCUCUMBERBLISS,0
W00402400,308627,1/23/2020,MICAGEL-8,0
W00402400,308627,1/23/2020,OMGDRYTEXSPRAY-7,0
W00402400,308627,1/23/2020,PROMO F,36
W00402400,308627,1/23/2020,PROMO F,34.5
W00402400,308627,1/23/2020,PROMO F,60
W00402400,308627,1/23/2020,SHARING,49
W00402400,308627,1/23/2020,SOFABULOUSCOND-10,0
W00402400,308627,1/23/2020,SOFABULOUSSHP-10,0
W00402400,308627,1/23/2020,STEVENWALKERCALENDAR,0
W00402668,308009,1/3/2020,ABLANK,0
W00402668,308009,1/3/2020,BIOMINOILLEAVEIN-9,39.8
W00402668,308009,1/3/2020,CIT-32,20.95
W00402668,308009,1/3/2020,FRESHHAIRDRYSHP,9.5
W00402668,308009,1/3/2020,JABIOMINERALS-10,24.5
W00402668,308009,1/3/2020,MAP-7,9.95
W00402668,308009,1/3/2020,TEXCR-10,7.75
W00402668,308009,1/3/2020,VOLDURAFINI-32,23.5
W00406166,308618,1/23/2020,1 N NERO,9.99
W00406166,308618,1/23/2020,4 N CASTANO,9.99
W00406166,308618,1/23/2020,5 M MOGANO,9.99
W00406166,308618,1/23/2020,6 N-6/0 BIONDO,9.99
W00406166,308618,1/23/2020,7 C BIONDO,9.99
W00406166,308618,1/23/2020,7 N-7/0 BIONDO,19.98
W00406166,308618,1/23/2020,7DR,9.99
W00406166,308618,1/23/2020,8 C BIONDO,9.99
W00406166,308618,1/23/2020,8 D BIONDO,9.99
W00406166,308618,1/23/2020,8 N BIONDO,9.99
W00406166,308618,1/23/2020,BIOELEVENFLUID,29.85
W00406166,308618,1/23/2020,BVS-4M,8
W00406166,308618,1/23/2020,BVS-4X,8
W00406166,308618,1/23/2020,BVS-6S,8
W00406166,308618,1/23/2020,BVS-6X,8
W00406166,308618,1/23/2020,BVS-7N,8
W00406166,308618,1/23/2020,BVS-7S,8
W00406166,308618,1/23/2020,BVS-8A,8
W00406166,308618,1/23/2020,CHLSH-32,16.95
W00406166,308618,1/23/2020,DEV20-32,50.25
W00406166,308618,1/23/2020,JTC-5N,20.5
W00406166,308618,1/23/2020,JTC-6N,20.5
W00406166,308618,1/23/2020,JTC-7N,20.5
W00406166,308618,1/23/2020,JTC-8N,20.5
