ID,InvoiceNo,InvoiceDate,ID_1,ExtendedPrice
W00065284,290273,6/13/2018,25HOURSUPERSTRONG,9.25
W00065284,290273,6/13/2018,BIOELEVENFLUID,29.85
W00065284,290273,6/13/2018,BLADES   *,15
W00065284,290273,6/13/2018,BSHS-10,30.75
W00065284,290273,6/13/2018,BSHSHUMID-10,21
W00065284,290273,6/13/2018,FOOT-8,13.5
W00065284,290273,6/13/2018,INSCON-4,17.9
W00065284,290273,6/13/2018,MCOND-8,0
W00065284,290273,6/13/2018,MEGAGEL-8,0
W00065284,290273,6/13/2018,MEN COLOGNE,0
W00065284,290273,6/13/2018,MGEL-2,0
W00065284,290273,6/13/2018,MGEL-8,0
W00065284,290273,6/13/2018,MHAIRSPRAY-8,0
W00065284,290273,6/13/2018,MSHOWERGEL-8,0
W00065284,290273,6/13/2018,PROMO F,69.5
W00065284,290273,6/13/2018,PROMO F,37.5
W00065284,290273,6/13/2018,PROMO F,68
W00065284,290273,6/13/2018,PROMO F,81
W00065284,290273,6/13/2018,PROMO F,145
W00065284,290273,6/13/2018,PROMO F,101.25
W00065284,290273,6/13/2018,PROMO F,67.5
W00065284,290273,6/13/2018,PUMP-LTR           *,3.5
W00065284,290273,6/13/2018,SHAVE-8,0
W00065284,290273,6/13/2018,SHINE SPRAY,27
W00065284,290273,6/13/2018,VITASHINECOND-32,25.95
W00065284,290273,6/13/2018,VITASHINESHP-32,25.95
W00065284,290273,6/13/2018,VOLWHIPMOUSSE-8.5,22.8
W00080990,290022,6/5/2018,BIOELEVENFLUID,9.95
W00080990,290022,6/5/2018,BIOWATERWAX,9.5
W00080990,290022,6/5/2018,BSCON-10,13
W00080990,290022,6/5/2018,BSHS-10,30.75
W00080990,290022,6/5/2018,BVS-4X,8
W00080990,290022,6/5/2018,DEV10-32,16.75
W00080990,290022,6/5/2018,DEV20-32,33.5
W00080990,290022,6/5/2018,EPA-10,16.5
W00080990,290022,6/5/2018,EPA-32,27
