ID,InvoiceNo,InvoiceDate,ID_1,ExtendedPrice
A00000016,298908,3/7/2019,,0
A00000016,298908,3/7/2019,BIOVITAMINS,65
A00000016,298908,3/7/2019,BIOVITAMINS,0
A00000016,298908,3/7/2019,BIOVITATINCOND-2,0
A00000016,298908,3/7/2019,BIOVITATINLEAVEIN-2,0
A00000016,298908,3/7/2019,BIOVITATINSHP-2,0
A00000016,298908,3/7/2019,CHLSH-10,8.45
A00000016,298908,3/7/2019,K-VITASHINE,23.4
A00000016,298908,3/7/2019,PROMO F,19.5
A00000034,299109,3/14/2019,25HOURSUPERSTRONG,13
A00000034,299109,3/14/2019,BIOVITAMINS,48.75
A00000034,299109,3/14/2019,BSUMG-10,0
A00000034,299109,3/14/2019,FRESHHAIRDRYSHP,13
A00000034,299109,3/14/2019,MHAIRSPRAY-8,9.75
A00000034,299109,3/14/2019,VITASHINEHS-8.45,13
A00000034,299109,3/14/2019,VOLUMESPRAY,26
W00080990,298901,3/7/2019,,0
W00080990,298901,3/7/2019,BIOFOAMFIX,0
W00080990,298901,3/7/2019,MESSAGE1,0
W00153622,298776,3/4/2019,,0
W00153622,298776,3/4/2019,FRESHHAIRDRYSHP,9.5
W00153622,298776,3/4/2019,PAVF-7.5,11.5
W00153622,298776,3/4/2019,SPRAYER-10OZ,0
W00153622,298776,3/4/2019,SSSTRAIGHTFLUID,0
W00153622,298776,3/4/2019,VOLUMIZERSHP-32,20.5
W00283565,298803,3/5/2019,BSHSHUMID-10,21
W00283565,298803,3/5/2019,CIT-10,79.5
W00283565,298803,3/5/2019,CIT-32,41.9
W00283565,298803,3/5/2019,EYHS-10,17.9
W00283565,298803,3/5/2019,EYHS-32,47
W00283565,298803,3/5/2019,FIT SPRAY-10,49.5
W00283565,298803,3/5/2019,FIT SPRAY-2,7
W00283565,298803,3/5/2019,FRESHHAIR-10,65
W00283565,298803,3/5/2019,FRESHHAIR-32,16.95
W00283565,298803,3/5/2019,FRESHHAIRDRYSHP,19
W00283565,298803,3/5/2019,MEDA-8,7.5
W00283565,298803,3/5/2019,ROOTB PLUS,79.6
W00283565,298803,3/5/2019,ROOTBOOST,59.7
W00283565,298803,3/5/2019,SHINE SPRAY,18
W00283565,298803,3/5/2019,SPRAYER,0
W00283565,298803,3/5/2019,VOLUMIZERHAIRBOOST,19
W00283565,298803,3/5/2019,VOLWHIPMOUSSE-8.5,15.2
W00308559,298906,3/7/2019,,0
W00308559,298906,3/7/2019,10 N BIONDO,19.98
W00308559,298906,3/7/2019,5 N CASTANO,9.99
W00308559,298906,3/7/2019,6 N-6/0 BIONDO,19.98
W00308559,298906,3/7/2019,901BIONDOULTRACENERE,0
W00308559,298906,3/7/2019,BSHS-10,10.25
W00308559,298906,3/7/2019,CATALOGPROF2017,0
W00308559,298906,3/7/2019,CATALOGRETAIL2017,0
W00308559,298906,3/7/2019,DEV20-32,16.75
W00308559,298906,3/7/2019,JAFACESWHITETEA,22
W00324499,299040,3/12/2019,BVS-4N,16
W00324499,299040,3/12/2019,BVS-5A,8
W00324499,299040,3/12/2019,CIT-32,20.95
W00324499,299040,3/12/2019,JABIOMINERALS-10,24.5
W00324499,299040,3/12/2019,SMOOTHIESHAMP-10,15
W00324499,299040,3/12/2019,SMOOTHIESUPERSTRT-10,9.5
W00333596,298769,3/4/2019,,0
W00333596,298769,3/4/2019,4 D-4/3,9.99
W00333596,298769,3/4/2019,4 N CASTANO,29.97
W00333596,298769,3/4/2019,5 C CASTANO,9.99
W00333596,298769,3/4/2019,5 N CASTANO,9.99
W00333596,298769,3/4/2019,6 C BIONDO,9.99
W00333596,298769,3/4/2019,6 N-6/0 BIONDO,29.97
W00333596,298769,3/4/2019,7 N-7/0 BIONDO,9.99
W00333596,298769,3/4/2019,BIOFOAMFIX,17
W00333596,298769,3/4/2019,DURAGL-16,18.95
W00333596,298769,3/4/2019,DURAGL-16,18.95
W00333596,298769,3/4/2019,EYHS-10,17.9
W00333596,298769,3/4/2019,MESSAGE4,0
W00333596,298769,3/4/2019,UGLZ-16,0
W00348405,299203,3/18/2019,JABIOMINERALS-10,24.5
W00348405,299203,3/18/2019,JABIOMINERALS-3,8.95
W00348405,299203,3/18/2019,MGEL-8,27
W00368955,299035,3/12/2019,5 N CASTANO,9.99
W00368955,299035,3/12/2019,6 R BIONDO,0
W00368955,299035,3/12/2019,6VEN ROSSO,9.99
W00368955,299035,3/12/2019,8 N BIONDO,9.99
W00368955,299035,3/12/2019,BVS-10A,8
W00368955,299035,3/12/2019,BVS-5N,24
W00368955,299035,3/12/2019,BVS-7N,32
W00368955,299035,3/12/2019,BVS-8A,8
W00368955,299035,3/12/2019,BVS-8N,40
W00368955,299035,3/12/2019,BVS-9A,8
W00368955,299035,3/12/2019,BVS-ULAB,8
W00368955,299035,3/12/2019,FOILPOPUP500   *,16.95
W00368955,299035,3/12/2019,JPOWERBLONDBLUE,24.95
W00380267,299254,3/19/2019,6 N-6/0 BIONDO,9.99
W00380267,299254,3/19/2019,CCON-10,8.25
W00380267,299254,3/19/2019,COMBK-10,8.25
W00380267,299254,3/19/2019,FRESHHAIR-32,16.95
W00380267,299254,3/19/2019,GIZER-10,7
W00380267,299254,3/19/2019,GIZERCOND-10,7.75
W00380267,299254,3/19/2019,GLZSHC-10,6.25
W00380267,299254,3/19/2019,JABIOMINERALS-10,24.5
W00380267,299254,3/19/2019,SMOOTHIESHAMP-10,7.5
W00380267,299254,3/19/2019,TEXCR-10,23.25
W00380892,299603,3/31/2019,,0
W00380892,299603,3/31/2019,DEV20-32,16.75
W00380892,299603,3/31/2019,DEV40-32,19.5
W00380892,299603,3/31/2019,GENTLE-32,16.75
W00380892,299603,3/31/2019,JTC-1N,20.5
W00380892,299603,3/31/2019,JTC-5N,20.5
W00380892,299603,3/31/2019,JTC-6N,20.5
W00380892,299603,3/31/2019,JTC-7N,20.5
W00380892,299603,3/31/2019,JTC-8N,20.5
W00385819,299372,3/21/2019,BVS-5N,8
W00385819,299372,3/21/2019,BVS-6N,8
W00385819,299372,3/21/2019,CIT-10,23.85
W00385819,299372,3/21/2019,COMBK-10,8.25
W00385819,299372,3/21/2019,COMBK-32,23.5
W00385819,299372,3/21/2019,COMBKCOND-10,7.5
W00385819,299372,3/21/2019,GIZERCURLDEFINER-4,7.3
W00385819,299372,3/21/2019,GIZERSHP-10,6
W00385819,299372,3/21/2019,MESSAGE5,0
W00402400,299073,3/13/2019,,0
W00402400,299073,3/13/2019,,0
W00402400,299073,3/13/2019,BSGG-4,9.95
W00402400,299073,3/13/2019,BSHS-10,0
W00402400,299073,3/13/2019,BSUMG-10,0
W00402400,299073,3/13/2019,BVS-4M,8
W00402400,299073,3/13/2019,BVS-8X,8
W00402400,299073,3/13/2019,CIT-32,20.95
W00402400,299073,3/13/2019,DEV20-32,33.5
W00402400,299073,3/13/2019,DEV40-32,39
W00402400,299073,3/13/2019,FLEX24PAINPEN     *,0
W00402400,299073,3/13/2019,JAG-10,33.6
W00402400,299073,3/13/2019,JTC-6N,41
W00402400,299073,3/13/2019,JTC-7N,20.5
W00402400,299073,3/13/2019,JTC-C6,20.5
W00402400,299073,3/13/2019,MSTYLECREAM-2,8.95
W00402400,299073,3/13/2019,PROMO D,41.25
W00402400,299073,3/13/2019,PROMO F,47.5
W00402400,299073,3/13/2019,PROMO F,102.5
W00402400,299073,3/13/2019,ROOTBOOST,29.85
W00402400,299073,3/13/2019,VITASHINECOND-32,25.95
W00402400,299073,3/13/2019,VITASHINECOND-8,0
W00402400,299073,3/13/2019,VITASHINEHS-8.45,0
W00402574,298900,3/7/2019,CIT-32,62.85
W00402574,298900,3/7/2019,MEDA-8,7.5
W00402574,298900,3/7/2019,PAVF-32,82
W00402574,298900,3/7/2019,VOLDURAFINI-10,35.8
W00402668,298725,3/1/2019,5 CD,9.99
W00402668,298725,3/1/2019,6 R BIONDO,9.99
W00402668,298725,3/1/2019,9 N BIONDO,9.99
W00402668,298725,3/1/2019,CIT-32,20.95
W00402668,298725,3/1/2019,COMBK-10,8.25
W00402668,298725,3/1/2019,EPA-32,13.5
W00402668,298725,3/1/2019,GLZSHC-32,16.95
W00402668,298725,3/1/2019,KSCON-34,18.95
W00402668,298725,3/1/2019,MICAGEL-8,12.6
W00402668,298725,3/1/2019,VITASHINECOND-8,16.5
W00406166,298958,3/11/2019,4 N CASTANO,9.99
W00406166,298958,3/11/2019,5 N CASTANO,9.99
W00406166,298958,3/11/2019,5 R CASTANO,9.99
W00406166,298958,3/11/2019,6 D BIONDO,9.99
W00406166,298958,3/11/2019,7 C BIONDO,9.99
W00406166,298958,3/11/2019,7 N-7/0 BIONDO,9.99
W00406166,298958,3/11/2019,8 C BIONDO,9.99
W00406166,298958,3/11/2019,8 N BIONDO,9.99
W00406166,298958,3/11/2019,BIOELEVENFLUID,49.75
W00406166,298958,3/11/2019,BVS-3N,8
W00406166,298958,3/11/2019,BVS-4M,8
W00406166,298958,3/11/2019,BVS-4N,8
W00406166,298958,3/11/2019,BVS-5A,8
