ID,InvoiceNo,InvoiceDate,ID_1,ExtendedPrice
W00095720,304707,9/10/2019,BIOFOAMFIX,17
W00095720,304707,9/10/2019,BLSAND,23.95
W00095720,304707,9/10/2019,EYHS-10,19
W00095720,304707,9/10/2019,MESSAGE3,0
W00095720,304707,9/10/2019,TEXCR-10,15.5
W00098971,304815,9/12/2019,DEV40-32,19.5
W00098971,304815,9/12/2019,JTC-3N,20.5
W00098971,304815,9/12/2019,JTC-4N,20.5
W00098971,304815,9/12/2019,JTC-5N,20.5
W00098971,304815,9/12/2019,JTC-6N,20.5
W00098971,304815,9/12/2019,JTC-C2,20.5
W00308559,304611,9/5/2019,5 N CASTANO,9.99
W00308559,304611,9/5/2019,6 N-6/0 BIONDO,19.98
W00308559,304611,9/5/2019,7 N-7/0 BIONDO,9.99
W00308559,304611,9/5/2019,8 D BIONDO,9.99
W00308559,304611,9/5/2019,8 N BIONDO,9.99
W00308559,304611,9/5/2019,8DR,9.99
W00308559,304611,9/5/2019,9 C BIOND,9.99
W00308559,304611,9/5/2019,BSHS-10,0
W00308559,304611,9/5/2019,EPA-10,0
W00308559,304611,9/5/2019,EPA-32,0
W00308559,304611,9/5/2019,NHPERM-R,27
W00308559,304611,9/5/2019,PROMO F,51.25
W00308559,304611,9/5/2019,PROMO F,44
W00333596,304705,9/10/2019,4 D-4/3,9.99
W00333596,304705,9/10/2019,4 N CASTANO,19.98
W00333596,304705,9/10/2019,5 N CASTANO,9.99
W00333596,304705,9/10/2019,6 C BIONDO,0
W00333596,304705,9/10/2019,6 D BIONDO,19.98
W00333596,304705,9/10/2019,6 N-6/0 BIONDO,59.94
W00333596,304705,9/10/2019,7 D-7/3,9.99
W00333596,304705,9/10/2019,7 N-7/0 BIONDO,9.99
W00333596,304705,9/10/2019,7CD,19.98
W00333596,304705,9/10/2019,BIOFOAMFIX,34
W00333596,304705,9/10/2019,EYHS-10,38
W00333596,304705,9/10/2019,EYHS-32,23.5
W00333596,304705,9/10/2019,MESSAGE3,0
W00362064,304730,9/10/2019,MANNEQUINHEAD,50
W00368591,305055,9/20/2019,DEV10-32,33.5
W00368591,305055,9/20/2019,DEV20-32,67
W00368591,305055,9/20/2019,VOLUMIZERHAIRBOOST,28.5
W00385819,304485,9/3/2019,,0
W00385819,304485,9/3/2019,,0
W00385819,304485,9/3/2019,BVS-5N,8
W00385819,304485,9/3/2019,BVS-6N,8
W00385819,304485,9/3/2019,CHLSH-10,5.75
W00385819,304485,9/3/2019,COMBK-32,0
W00385819,304485,9/3/2019,COMBKCOND-32,0
W00385819,304485,9/3/2019,JABIOMINERALS-3,8.95
W00385819,304485,9/3/2019,PC PUTTY,8.5
