ID,InvoiceNo,InvoiceDate,ID_1,ExtendedPrice
A00000011,297075,1/4/2019,VOLWHIPMOUSSE-8.5,10.4
A00000011,297075,1/4/2019,,0
A00000011,297075,1/4/2019,EYHS-32,32.5
W00080990,297390,1/16/2019,EPA-32,13.5
W00080990,297390,1/16/2019,JTC-C4,20.5
W00080990,297390,1/16/2019,JTC-6N,20.5
W00080990,297390,1/16/2019,JTC-5N,20.5
W00080990,297390,1/16/2019,BVS-7N,8
W00080990,297390,1/16/2019,BVS-5X,0
W00080990,297390,1/16/2019,BVS-4X,8
W00080990,297390,1/16/2019,JCH-7N,20.5
W00080990,297390,1/16/2019,JCH-6N,20.5
W00080990,297390,1/16/2019,JCH-5N,20.5
W00080990,297390,1/16/2019,MSTYLECREAM-2,0
W00080990,297390,1/16/2019,SOPHISTICATESMAG,0
W00080990,297390,1/16/2019,DEV20-32,33.5
W00080990,297390,1/16/2019,JABIOMINERALS-10,49
W00080990,297390,1/16/2019,BLSAND,23.95
W00080990,297390,1/16/2019,BSHS-10,30.75
W00080990,297390,1/16/2019,BIOFOAMFIX,34
W00080990,297390,1/16/2019,EPA-10,11
W00080990,297390,1/16/2019,PURECOND-10,22.8
W00080990,297390,1/16/2019,PURESHAMP-10,23.85
W00080990,297390,1/16/2019,BIOELEVENFLUID,29.85
W00080990,297390,1/16/2019,PLAY GUM,18.8
W00080990,297390,1/16/2019,ROOTB PLUS,19.9
W00080990,297390,1/16/2019,COMBK-10,33
W00080990,297390,1/16/2019,COMBK-32,23.5
W00080990,297390,1/16/2019,BSKIWI-34,15.95
W00080990,297390,1/16/2019,KSCON-34,18.95
W00080990,297390,1/16/2019,JTC-C5,20.5
W00098971,297407,1/16/2019,DEV30-32,18.5
W00098971,297407,1/16/2019,DEV20-32,16.75
W00098971,297407,1/16/2019,JTC-2N,20.5
W00098971,297407,1/16/2019,JTC-3N,20.5
W00098971,297407,1/16/2019,JTC-4N,41
W00098971,297407,1/16/2019,JTC-5N,20.5
W00098971,297407,1/16/2019,JTC-6N,20.5
W00098971,297407,1/16/2019,JTC-C1,20.5
W00098971,297407,1/16/2019,JTC-C3,20.5
W00098971,297407,1/16/2019,UGLZ-16,14.75
W00098971,297407,1/16/2019,DEV40-32,19.5
W00098971,297407,1/16/2019,DEV10-32,16.75
W00308559,297073,1/4/2019,NHPERM-R,20.25
W00308559,297073,1/4/2019,BSHS-10,30.75
W00308559,297073,1/4/2019,COMBK-10,24.75
W00308559,297073,1/4/2019,DEV40-16,13.5
W00308559,297073,1/4/2019,SOPHISTICATESMAG,0
W00308559,297073,1/4/2019,BVS-10N,8
W00308559,297073,1/4/2019,BVS-6N,8
W00308559,297073,1/4/2019,BVS-7N,8
W00308559,297073,1/4/2019,6 N-6/0 BIONDO,19.98
W00308559,297073,1/4/2019,7 N-7/0 BIONDO,9.99
W00308559,297073,1/4/2019,902BIONDOULTRAPERL,9.99
W00308559,297073,1/4/2019,CASABLANCAOIL-2,9.5
W00324499,297014,1/3/2019,COMBK-10,16.5
W00324499,297014,1/3/2019,SMOOTHIECOND-10,7.5
W00324499,297014,1/3/2019,DEV20-32,33.5
W00324499,297014,1/3/2019,MESSAGE3,0
W00324499,297014,1/3/2019,6 CD,9.99
W00324499,297014,1/3/2019,4 N CASTANO,9.99
W00324499,297014,1/3/2019,5 N CASTANO,9.99
W00324499,297014,1/3/2019,6 N-6/0 BIONDO,9.99
W00324499,297014,1/3/2019,7 N-7/0 BIONDO,9.99
W00333596,297061,1/4/2019,,0
W00333596,297061,1/4/2019,6 N-6/0 BIONDO,49.95
W00333596,297061,1/4/2019,6 C BIONDO,9.99
W00333596,297061,1/4/2019,,15
W00333596,297061,1/4/2019,UGLZ-16,14.75
W00333596,297061,1/4/2019,BIOFOAMFIX,17
W00333596,297061,1/4/2019,EYHS-32,47
W00333596,297061,1/4/2019,6 R BIONDO,9.99
W00333596,297061,1/4/2019,6DR-6/34,9.99
W00333596,297061,1/4/2019,EYHS-10,17.9
W00333596,297061,1/4/2019,BIOFOAMFIX,17
